,Customer ID,frequency,recency,T,monetary_value,p_not_alive,p_alive,predicted_purchases,actual30,error,expected_avg_sales_,predicted_clv,profit_margin,Labels
11,12361.0,3.0,395.0,682.0,134.01666666666668,0.18039902318072754,0.8196009768192725,0.12602862086145328,0.22784810126582278,0.1018194804043695,184.22353502648906,403.61257121506287,20.180628560753146,Low
12,12362.0,13.0,735.0,738.0,396.5061538461538,0.0005882253232106782,0.9994117746767893,0.5158224821273941,0.5306122448979592,0.014789762770565096,423.0163342397995,4730.542619882719,236.52713099413597,Low
13,12363.0,1.0,133.0,242.0,252.90000000000003,0.08417861805900606,0.9158213819409939,0.16371625036290546,0.22556390977443608,0.061847659411530614,1353.614393159986,4340.3533398580275,217.01766699290138,Low
14,12364.0,3.0,105.0,112.0,229.7266666666667,0.005338358792772335,0.9946616412072277,0.6441328903407151,0.8571428571428571,0.21300996680214201,315.48110179553396,4041.5913191107134,202.07956595553568,Low
15,12369.0,2.0,228.0,641.0,721.415,0.379179288280991,0.620820711719009,0.07466030605880353,0.2631578947368421,0.18849758867803856,1215.7785057044182,1401.5698029036562,70.07849014518281,Low
16,12370.0,5.0,617.0,668.0,751.47,0.013504493702707787,0.9864955062972922,0.23521159221347007,0.24311183144246354,0.007900239228993466,897.4965614939746,4457.211869201466,222.8605934600733,Low
17,12371.0,3.0,601.0,645.0,1153.2333333333338,0.0109160539898705,0.9890839460101295,0.16000520076665173,0.1497504159733777,-0.010254784793274019,1581.9865658187093,5350.380979018313,267.51904895091565,Low
18,12372.0,2.0,225.0,296.0,449.40999999999997,0.04111842655532849,0.9588815734446715,0.2252910963482005,0.26666666666666666,0.04137557031846617,757.6767912580467,3408.234332224866,170.41171661124332,Low
19,12373.0,2.0,362.0,673.0,344.875,0.16949855431850103,0.830501445681499,0.09555136303911928,0.16574585635359115,0.07019449331447188,581.6224440230642,980.9641105556487,49.04820552778244,Low
20,12374.0,2.0,563.0,588.0,800.3399999999999,0.006195135521159245,0.9938048644788408,0.12920262133129937,0.10657193605683837,-0.022630685274460993,1348.7013483458397,3685.2903591429717,184.2645179571486,Low
21,12375.0,2.0,96.0,98.0,112.55999999999999,0.0015124538148812983,0.9984875461851187,0.5190125920721346,0.625,0.10598740792786543,190.36529878084892,1960.094207062687,98.00471035313436,Low
22,12376.0,1.0,28.0,417.0,70.6,0.5920634359402822,0.4079365640597178,0.04648219251626301,1.0714285714285714,1.0249463789123083,381.5085944539834,329.08271723857706,16.454135861928854,Low
23,12377.0,3.0,274.0,589.0,738.4533333333333,0.31493239425953257,0.6850676057404674,0.12030060906372184,0.3284671532846716,0.20816654422094974,1013.1534914851549,1951.5633040176683,97.57816520088342,Low
24,12378.0,1.0,433.0,562.0,4008.620000000004,0.04159556992829627,0.9584044300717037,0.08398292586483334,0.06928406466512702,-0.014698861199706328,21380.806879808977,36231.78638969308,1811.589319484654,Medium
25,12379.0,4.0,453.0,534.0,312.6975,0.030726860441468662,0.9692731395585313,0.2342711739154876,0.26490066225165565,0.030629488336168048,392.6972593867981,1880.9323696502038,94.0466184825102,Low
26,12380.0,9.0,641.0,662.0,708.8166666666667,0.005147519958540903,0.9948524800414591,0.4031183992830817,0.421216848673947,0.0180984493908653,779.2696817867853,6714.02450844557,335.7012254222785,Low
27,12381.0,5.0,115.0,119.0,107.04400000000001,0.0029068688060831516,0.9970931311939168,0.9451397710067359,1.3043478260869565,0.3592080550802207,128.0383823755124,2412.479760583086,120.6239880291543,Low
28,12383.0,5.0,168.0,352.0,247.71800000000002,0.4165589844111941,0.5834410155888059,0.2443257444362281,0.8928571428571428,0.6485313984209147,296.0060930037468,1204.5130979111486,60.22565489555743,Low
29,12384.0,2.0,93.0,121.0,136.735,0.024989826426293327,0.9750101735737067,0.444181215390893,0.6451612903225807,0.20098007493168774,231.08002441729323,2036.214131693248,101.8107065846624,Low
30,12386.0,1.0,29.0,366.0,143.0,0.529621762733403,0.47037823726659694,0.05992853279654053,1.0344827586206897,0.9745542258241492,767.5780394694226,867.3772992578763,43.36886496289382,Low
31,12388.0,7.0,567.0,582.0,491.3557142857143,0.003868976819173753,0.9961310231808262,0.3612552137616078,0.37037037037037035,0.009115156608762554,556.0270620537087,4266.410131694796,213.32050658473983,Low
32,12389.0,2.0,253.0,655.0,634.2400000000001,0.3351261916999744,0.6648738083000256,0.07840539922526991,0.23715415019762845,0.15874875097235852,1068.9612892677264,1317.4368874102518,65.87184437051259,Low
33,12391.0,5.0,641.0,662.0,407.08599999999996,0.004844455033051975,0.995155544966948,0.23923218893552375,0.234009360374415,-0.0052228285611087555,486.29483226900146,2486.2145878657248,124.31072939328624,Low
34,12393.0,6.0,356.0,428.0,345.4916666666666,0.040226455833200725,0.9597735441667993,0.39833453274432823,0.5056179775280899,0.10728344478376167,399.7845386775015,3205.6631207771807,160.28315603885903,Low
35,12394.0,1.0,154.0,217.0,891.4000000000001,0.041654831777144685,0.9583451682228553,0.1864798277094336,0.19480519480519481,0.008325367095761205,4758.384291535096,17623.279810978813,881.1639905489407,Low
36,12395.0,16.0,587.0,602.0,245.0925,0.004174021432958752,0.9958259785670412,0.7527713014591448,0.817717206132879,0.06494590467373418,258.26611920714834,4138.283132141727,206.91415660708637,Low
37,12397.0,1.0,100.0,135.0,1195.0899999999997,0.028152554975268362,0.9718474450247316,0.2665109896817139,0.3,0.033489010318286105,6377.796304749717,33698.39458683848,1684.9197293419243,Medium
38,12399.0,6.0,525.0,644.0,292.71999999999997,0.053261174806688905,0.9467388251933111,0.2733599943018902,0.34285714285714286,0.06949714855525269,338.74779532586524,1851.245812057291,92.56229060286455,Low
39,12402.0,6.0,347.0,670.0,175.40833333333333,0.5406822604680133,0.45931773953198674,0.12793720486114996,0.5187319884726225,0.3907947836114725,203.06282377258154,338.068994111993,16.90344970559965,Low
40,12403.0,1.0,472.0,521.0,409.70000000000005,0.013985955153499208,0.9860140448465008,0.09243869688841877,0.0635593220338983,-0.028879374854520468,2189.742693966904,4205.183177099326,210.2591588549663,Low
41,12406.0,6.0,675.0,697.0,865.1683333333332,0.0049324636175041014,0.9950675363824959,0.2673548913019212,0.26666666666666666,-0.0006882246352545307,1000.8527507073247,5737.15227998648,286.857613999324,Low
42,12407.0,4.0,215.0,264.0,370.455,0.03291010056709409,0.9670898994329059,0.42516539381882756,0.5581395348837209,0.13297414106489336,465.1765538477444,3963.27547850526,198.163773925263,Low
43,12408.0,11.0,466.0,498.0,371.41272727272735,0.012434462116118317,0.9875655378838817,0.6215995834793367,0.7081545064377683,0.08655492295843159,401.1261107006534,5196.515719698153,259.82578598490767,Low
44,12409.0,7.0,487.0,565.0,2326.855714285714,0.03387394020017043,0.9661260597998296,0.3598150550657699,0.43121149897330596,0.07139644390753608,2632.5419015489106,19337.969763850386,966.8984881925194,Medium
45,12410.0,2.0,201.0,502.0,340.54,0.2867537241811987,0.7132462758188013,0.10677106621618383,0.29850746268656714,0.19173639647038332,574.3215821560948,1041.221873707859,52.061093685392954,Low
46,12412.0,7.0,465.0,539.0,272.87857142857143,0.033161505992364115,0.9668384940076359,0.3755584281423931,0.4516129032258065,0.0760544750834134,308.8622408968739,2366.6183075009403,118.33091537504703,Low
47,12413.0,4.0,336.0,402.0,173.53750000000002,0.03193425405486294,0.9680657459451371,0.3000025800311841,0.3571428571428571,0.05714027711167302,218.0668024386046,1324.5573223082342,66.22786611541171,Low
48,12414.0,3.0,246.0,463.0,187.47,0.2050705193402258,0.7949294806597742,0.17285175479414144,0.36585365853658536,0.19300190374244391,257.5299237949355,790.9075453411472,39.54537726705736,Low
49,12415.0,24.0,503.0,527.0,5872.606249999998,0.010717783646610246,0.9892822163533898,1.242758019023949,1.4314115308151094,0.18865351179116052,6078.417513588821,158256.96812082126,7912.848406041063,High
50,12417.0,26.0,730.0,733.0,246.1196153846154,0.0006066278249917678,0.9993933721750082,1.0067694612809555,1.0684931506849316,0.0617236894039761,254.09615145788078,5544.833768095226,277.2416884047613,Low
51,12418.0,4.0,518.0,630.0,418.25249999999994,0.040570460718165946,0.959429539281834,0.19990136753397714,0.23166023166023167,0.03175886412625453,525.1571464460577,2131.407311025036,106.57036555125181,Low
52,12419.0,1.0,28.0,413.0,180.10000000000002,0.5878560380789359,0.41214396192106406,0.04735396977261542,1.0714285714285714,1.0240746016559559,965.4119677853453,849.5608336932523,42.47804168466262,Low
53,12421.0,6.0,490.0,505.0,169.17166666666665,0.0043437937874133414,0.9956562062125867,0.3574829769554829,0.36734693877551017,0.009863961820027245,195.84937294284896,1473.6620716556447,73.68310358278224,Low
54,12422.0,13.0,626.0,721.0,311.1038461538461,0.052220083166570785,0.9477799168334292,0.49974117254781736,0.6230031948881789,0.12326202234036154,331.9207712889058,3326.2340399010286,166.31170199505144,Low
55,12423.0,10.0,465.0,465.0,231.339,0.0,1.0,0.6120652734812597,0.6451612903225807,0.03309601684132102,251.89952468058317,3247.9313135770526,162.39656567885265,Low
56,12424.0,5.0,570.0,732.0,662.156,0.06840705905741984,0.9315929409425802,0.20430559632704876,0.2631578947368421,0.058852298409793335,790.8537695988829,3170.8425929940213,158.54212964970108,Low
57,12425.0,2.0,370.0,448.0,358.3,0.030187517599692515,0.9698124824003075,0.1604363211784102,0.16216216216216217,0.001725840983751975,604.2323795626409,1970.1799469343102,98.50899734671552,Low
58,12426.0,2.0,468.0,662.0,274.46500000000003,0.07120357660737897,0.928796423392621,0.10847526611656973,0.12820512820512822,0.019729862088558495,463.0402793048826,982.290693295482,49.114534664774105,Low
59,12427.0,4.0,360.0,371.0,101.2175,0.003925072002169294,0.9960749279978307,0.33059394039898565,0.33333333333333337,0.0027393929343477175,127.31317606253855,871.5340110808188,43.57670055404094,Low
60,12428.0,9.0,258.0,283.0,323.10888888888894,0.015239669195358907,0.9847603308046411,0.8326733846994194,1.0465116279069768,0.2138382432075574,355.2871664201735,6008.239485114711,300.4119742557356,Low
61,12429.0,6.0,537.0,546.0,1004.6916666666666,0.0023376911876797912,0.9976623088123202,0.33419987304588455,0.335195530726257,0.0009956576803724637,1162.2281710066923,8233.730868371891,411.68654341859457,Low
62,12431.0,28.0,658.0,693.0,342.8264285714286,0.015207532444591165,0.9847924675554088,1.1221826233631162,1.2765957446808511,0.15441312131773488,353.1061606524309,8370.032974854876,418.5016487427438,Low
63,12432.0,2.0,130.0,172.0,871.33,0.03291501254625773,0.9670849874537423,0.34586652090602127,0.46153846153846156,0.1156719406324403,1468.260329645992,10100.320531518033,505.01602657590166,Low
64,12433.0,8.0,476.0,476.0,2553.6075,0.0,1.0,0.4889492713249183,0.5042016806722689,0.015252409347350615,2842.3953397493915,29312.787007236122,1465.6393503618062,Medium
65,12434.0,4.0,297.0,381.0,191.29749999999996,0.0499134669518807,0.9500865330481193,0.3082715990828618,0.40404040404040403,0.09576880495754225,240.35364431414288,1476.2080851919752,73.81040425959877,Low
66,12435.0,5.0,658.0,737.0,2583.5860000000002,0.02146556588659909,0.9785344341134009,0.2132639223780412,0.22796352583586627,0.014699603457825061,3085.0815461063285,13798.10664697593,689.9053323487965,Low
67,12437.0,39.0,736.0,737.0,302.98897435897436,0.0001959081063496182,0.9998040918936504,1.4876640853249672,1.5896739130434783,0.10200982771851108,309.46003527334585,9989.797341632284,499.4898670816142,Low
68,12438.0,1.0,126.0,140.0,2016.7799999999997,0.009516277069161139,0.9904837229308389,0.265004274687507,0.23809523809523808,-0.026909036592268898,10759.417883130054,56778.50338402277,2838.9251692011385,Medium
69,12439.0,1.0,43.0,725.0,76.52000000000001,0.755135620979261,0.24486437902073901,0.017034851566448284,0.6976744186046512,0.6806395670382029,413.076703770163,112.93661555098923,5.646830777549462,Low
70,12440.0,2.0,260.0,717.0,99.82,0.38139495739618556,0.6186050426038144,0.0671723710429272,0.23076923076923078,0.16359685972630358,168.90901730790992,170.1025089912355,8.505125449561776,Low
71,12444.0,4.0,150.0,171.0,783.8149999999999,0.015206038483625228,0.9847939615163748,0.6032412647718393,0.8,0.19675873522816079,983.8977789419184,11880.699728450543,594.0349864225271,Low
72,12445.0,2.0,398.0,420.0,62.45,0.00722733706455847,0.9927726629354415,0.1737011846177899,0.15075376884422112,-0.02294741577356879,105.97171443163596,381.81702377800656,19.090851188900327,Low
73,12449.0,5.0,416.0,438.0,831.4579999999999,0.007472762370545505,0.9925272376294545,0.3446768457498203,0.3605769230769231,0.015900077327102746,993.0039135116266,7122.621738375514,356.13108691877574,Low
74,12450.0,6.0,318.0,474.0,86.42166666666667,0.16995440505524795,0.830045594944752,0.3151361463926503,0.5660377358490566,0.2509015894564063,100.13910204594279,567.688570304405,28.38442851522025,Low
75,12451.0,8.0,519.0,529.0,1299.4074999999996,0.0027340400885218497,0.9972659599114782,0.44416545656590634,0.4624277456647399,0.01826228909883354,1446.4222356942566,13589.687110174775,679.4843555087388,Low
76,12454.0,6.0,629.0,682.0,719.8266666666668,0.014414866980563268,0.9855851330194367,0.2701178967239157,0.2861685214626391,0.01605062473872343,832.7477321058204,4749.2761612324975,237.4638080616249,Low
77,12455.0,9.0,648.0,721.0,471.50222222222214,0.02452797123654671,0.9754720287634533,0.3656307232111751,0.41666666666666663,0.051035943455491506,518.4059375603067,3954.9309691763624,197.74654845881813,Low
78,12456.0,3.0,210.0,254.0,737.9066666666666,0.02696543823134523,0.9730345617686548,0.34991451796672446,0.42857142857142855,0.07865691060470409,1012.4037878334946,7114.213838415462,355.7106919207731,Low
79,12457.0,10.0,377.0,435.0,183.96300000000002,0.03682010601290542,0.9631798939870946,0.6248452788286212,0.7957559681697614,0.17091068934114018,200.33398454327894,2529.140877953917,126.45704389769585,Low
80,12458.0,3.0,416.0,487.0,465.6266666666667,0.026338716741975632,0.9736612832580244,0.20252410571053361,0.21634615384615385,0.01382204813562024,638.9965129418895,2649.5000488267397,132.47500244133698,Low
81,12461.0,1.0,60.0,154.0,200.0,0.10891980454625583,0.8910801954537442,0.22318653173576736,0.5,0.27681346826423264,1071.527740655611,4713.752373205297,235.68761866026486,Low
82,12462.0,3.0,301.0,303.0,120.63333333333331,0.0007796532524992905,0.9992203467475007,0.3115598448295135,0.2990033222591362,-0.012556522570377315,165.86950965199958,1062.2885942705982,53.114429713529915,Low
83,12463.0,5.0,195.0,241.0,191.81200000000004,0.036093427200958095,0.9639065727990419,0.5497921176718239,0.7692307692307692,0.21943865155894526,229.2531547892788,2518.056291175044,125.9028145587522,Low
84,12464.0,6.0,299.0,309.0,166.35833333333332,0.00421153669057639,0.9957884633094236,0.544537403722325,0.6020066889632107,0.05746928524088579,192.59541650228545,2153.7700953592384,107.68850476796193,Low
85,12465.0,2.0,162.0,169.0,146.47500000000002,0.004142298293980162,0.9958577017060198,0.3607162643436689,0.37037037037037035,0.00965410602670147,247.4838063283157,1791.5530124817979,89.5776506240899,Low
86,12468.0,9.0,546.0,689.0,403.3488888888889,0.09787330221690727,0.9021266977830927,0.35247185777733936,0.4945054945054945,0.14203363672815517,443.4895802502038,2953.499453581895,147.67497267909476,Low
87,12469.0,1.0,14.0,536.0,1113.7000000000003,0.7520756038291385,0.2479243961708615,0.02266359312194954,2.142857142857143,2.1201935497351934,5943.788126161231,2504.9316097726087,125.24658048863044,Low
88,12471.0,90.0,735.0,737.0,421.87788888888883,0.00042921668126172374,0.9995707833187383,3.3915193862176447,3.673469387755102,0.2819500015374574,425.73164949456,31322.98675665278,1566.149337832639,Medium
89,12472.0,36.0,700.0,730.0,472.70750000000015,0.01285790700224898,0.987142092997751,1.3701490798978297,1.542857142857143,0.17270806295931318,483.64901434377407,14087.712566007998,704.3856283004,Low
90,12473.0,4.0,162.0,191.0,553.0100000000001,0.021261997761313434,0.9787380022386866,0.5527601974256441,0.7407407407407407,0.18798054331509662,694.2629512908135,7682.8645506752655,384.1432275337633,Low
91,12474.0,45.0,649.0,666.0,262.3944444444444,0.006412787580125978,0.993587212419874,1.866106208758885,2.080123266563944,0.21401705780505909,267.2404278812212,10649.184455120563,532.4592227560282,Low
92,12475.0,1.0,356.0,409.0,723.3800000000001,0.019039464955270757,0.9809605350447292,0.11365873408133935,0.08426966292134831,-0.029389071159991037,3862.425891652581,8976.510364547097,448.8255182273549,Low
93,12476.0,25.0,500.0,501.0,499.35519999999997,0.0002693657300055774,0.9997306342699944,1.366378650410736,1.5,0.13362134958926397,516.1678008566606,14924.896380634034,746.2448190317018,Low
94,12477.0,11.0,601.0,623.0,1650.219090909091,0.005975726132228409,0.9940242738677716,0.5121329744209333,0.5490848585690516,0.03695188414811834,1781.9189604099063,19412.320987528117,970.616049376406,Medium
95,12480.0,7.0,479.0,507.0,711.8857142857144,0.009098194762146239,0.9909018052378538,0.4064070710926676,0.4384133611691023,0.032006290076434685,805.5142958068425,6853.645380629587,342.68226903147934,Low
96,12481.0,15.0,585.0,607.0,616.4953333333332,0.006592353338682466,0.9934076466613175,0.7010876302878718,0.7692307692307692,0.06814313894289736,651.8663945536892,9699.931480232779,484.996574011639,Low
97,12482.0,6.0,204.0,653.0,2575.9616666666657,0.9498976808613027,0.05010231913869731,0.014285368065141545,0.8823529411764706,0.868067573111329,2979.5898308517885,504.32572164271187,25.216286082135596,Low
98,12483.0,21.0,660.0,677.0,218.34142857142854,0.00458096621666737,0.9954190337833326,0.8774247209980497,0.9545454545454545,0.07712073354740479,227.1756111525771,4271.60362736451,213.58018136822554,Low
99,12484.0,15.0,704.0,736.0,420.4799999999999,0.008717770050179707,0.9912822299498203,0.5870502919709477,0.6392045454545454,0.0521542534835977,444.6259667339882,5585.975211938989,279.2987605969494,Low
100,12488.0,2.0,66.0,75.0,372.6349999999999,0.008334364863177623,0.9916656351368224,0.6001377833453789,0.9090909090909092,0.30895312574553024,628.3749066359985,7449.068813422571,372.4534406711286,Low
101,12490.0,21.0,733.0,738.0,438.79523809523806,0.0010244220758157674,0.9989755779241842,0.8137465976904817,0.859481582537517,0.04573498484703531,456.5018221449629,8049.56267761388,402.47813388069403,Low
102,12492.0,2.0,340.0,403.0,131.60500000000002,0.025495520479382305,0.9745044795206177,0.17668854236565237,0.1764705882352941,-0.00021795413035827216,222.44025016641592,799.6281053631473,39.98140526815737,Low
103,12493.0,2.0,32.0,197.0,92.14500000000001,0.40758753443922624,0.5924124655607738,0.19168170294761508,1.875,1.683318297052385,155.98303926200674,593.0756665206967,29.653783326034837,Low
104,12494.0,14.0,567.0,576.0,99.90357142857144,0.0023647849076705585,0.9976352150923294,0.691462909077078,0.7407407407407407,0.04927783166366273,106.13015400731487,1561.616944734858,78.0808472367429,Low
105,12497.0,3.0,601.0,682.0,2082.8333333333335,0.02160702555187699,0.978392974448123,0.15044579096130337,0.1497504159733777,-0.0006953749879256566,2856.8484827396587,8973.558822453253,448.6779411226627,Low
106,12498.0,1.0,36.0,57.0,156.45,0.02388811768899568,0.9761118823110043,0.43877636590111896,0.8333333333333333,0.3945569674322143,839.299504047567,7253.869956738036,362.6934978369018,Low
107,12500.0,20.0,650.0,673.0,273.544,0.006793192882341259,0.9932068071176587,0.8399010817138921,0.9230769230769231,0.08317584136303102,285.1760703838358,5114.034052348072,255.7017026174036,Low
108,12502.0,4.0,214.0,309.0,776.655,0.08411936385259511,0.9158806361474049,0.3542804857376541,0.5607476635514018,0.20646717781374774,974.9127683659694,6730.885252589034,336.54426262945174,Low
109,12504.0,4.0,578.0,596.0,69.15,0.004443617289161428,0.9955563827108386,0.21808360048625663,0.20761245674740486,-0.010471143738851774,87.07199915691771,403.33501712719664,20.166750856359833,Low
110,12507.0,3.0,450.0,584.0,419.3533333333333,0.0535712812535426,0.9464287187464574,0.1674753279536579,0.2,0.0325246720463421,575.5368416470793,1923.2706151932339,96.1635307596617,Low
111,12508.0,1.0,3.0,29.0,123.08000000000001,0.04066008179026037,0.9593399182097396,0.5600108330451823,10.0,9.439989166954817,661.3556175811968,7311.828597347388,365.5914298673694,Low
112,12510.0,9.0,593.0,735.0,364.6055555555556,0.08417772227147824,0.9158222777285218,0.33727244016842667,0.4553119730185497,0.11803953285012303,400.9016500430568,2596.9493053185843,129.84746526592923,Low
113,12514.0,1.0,374.0,641.0,1017.6800000000001,0.10475243705880621,0.8952475629411938,0.06968145673996634,0.08021390374331551,0.010532447003349169,5431.766190934953,7141.003575247715,357.05017876238577,Low
114,12516.0,3.0,522.0,599.0,653.0533333333333,0.02335114167254082,0.9766488583274592,0.16892401225526668,0.1724137931034483,0.003489780848181606,896.0351527318749,3134.855688533843,156.74278442669217,Low
115,12517.0,3.0,162.0,190.0,565.9799999999999,0.01913848602375756,0.9808615139762424,0.4410978657899423,0.5555555555555556,0.11445768976561327,776.6219893863174,6860.3352514335065,343.0167625716754,Low
116,12518.0,4.0,110.0,110.0,433.015,0.0,1.0,0.8257941474598905,1.0909090909090908,0.2651149434492003,543.6824563102264,8938.885761616246,446.9442880808123,Low
117,12519.0,2.0,413.0,476.0,154.745,0.02158562120468399,0.978414378795316,0.15349443748193004,0.14527845036319614,-0.008215987118733892,261.41186345399893,824.4362154516313,41.22181077258156,Low
118,12520.0,5.0,194.0,273.0,319.01800000000003,0.08202958517194514,0.9179704148280549,0.4740988512617969,0.7731958762886597,0.2990970250268628,381.1397905441104,3530.2504767677656,176.5125238383883,Low
119,12522.0,1.0,12.0,51.0,103.32000000000001,0.05916071336953055,0.9408392866304695,0.4448250568893863,2.5,2.0551749431106137,555.9863878366515,4901.8364257729745,245.09182128864873,Low
120,12523.0,29.0,736.0,737.0,146.5448275862069,0.0001946794590952372,0.9998053205409048,1.1142052758863321,1.1820652173913044,0.06785994150497232,150.80230669171453,3645.7981712201995,182.28990856100998,Low
121,12524.0,16.0,660.0,669.0,658.27875,0.0020839741851597093,0.9979160258148403,0.6855789296869684,0.7272727272727273,0.04169379758575886,693.5560941018607,10219.003216876217,510.95016084381086,Low
122,12525.0,6.0,244.0,735.0,146.82166666666666,0.9398963607045143,0.060103639295485636,0.015382503789711637,0.7377049180327868,0.7223224142430752,169.9989251537752,28.885012545263752,1.4442506272631876,Low
123,12526.0,2.0,94.0,94.0,398.18,0.0,1.0,0.5328697966113689,0.6382978723404256,0.10542807572905666,671.3969404057183,7093.923016160768,354.69615080803845,Low
124,12527.0,4.0,448.0,529.0,108.42750000000001,0.031080547253834356,0.9689194527461656,0.23615413491481255,0.26785714285714285,0.0317030079423303,136.36093112574977,657.9184812213612,32.89592406106806,Low
125,12528.0,7.0,303.0,312.0,204.10714285714286,0.0037684323793507613,0.9962315676206492,0.6195274985961394,0.693069306930693,0.0735418083345536,231.06061084410587,2942.4828076770355,147.12414038385177,Low
126,12530.0,10.0,583.0,642.0,333.286,0.021621511411546557,0.9783784885884534,0.4490931473763438,0.5145797598627787,0.06548661248643489,362.8618710242541,3396.950690933477,169.84753454667384,Low
127,12531.0,2.0,672.0,686.0,45.53500000000001,0.002940419827882512,0.9970595801721175,0.11273104486099274,0.08928571428571427,-0.023445330575278464,77.48403773502977,187.35557203301872,9.367778601650937,Low
128,12533.0,4.0,120.0,738.0,55.01750000000002,0.9753831403200601,0.024616859679939835,0.0044400005620033045,1.0,0.9955599994379967,69.33726983225299,4.1111153929507465,0.20555576964753733,Low
129,12535.0,1.0,95.0,186.0,344.90000000000003,0.08367570042234052,0.9163242995776595,0.20028808509367235,0.3157894736842105,0.11550138859053816,1844.19987577629,7263.977807715056,363.1988903857528,Low
130,12538.0,1.0,349.0,378.0,363.95,0.010360999711295338,0.9896390002887047,0.1226749828453835,0.08595988538681948,-0.03671509745856402,1945.7830653832527,4904.437989132802,245.2218994566401,Low
131,12539.0,5.0,694.0,716.0,869.9680000000002,0.0047374283888462765,0.9952625716111537,0.22273496352114885,0.21613832853025935,-0.0065966349908894995,1038.9856623514502,4970.6684544017035,248.53342272008518,Low
132,12540.0,32.0,713.0,732.0,677.9590625000001,0.005612564557889832,0.9943874354421102,1.227240518571733,1.3464235624123422,0.11918304384060918,695.6509214965349,18357.990292218194,917.8995146109097,Low
133,12541.0,2.0,251.0,280.0,334.39000000000004,0.013801782548657715,0.9861982174513423,0.24243675779443585,0.23904382470119523,-0.0033929330932406243,563.9639580541659,2773.2483042171875,138.6624152108594,Low
134,12542.0,3.0,156.0,640.0,19.529999999999998,0.7747182131611176,0.22528178683888245,0.036702216501795615,0.576923076923077,0.5402208604212814,27.215476368403355,13.424284123751162,0.6712142061875581,Low
135,12545.0,1.0,184.0,259.0,372.24,0.044815514353610864,0.9551844856463891,0.16180820213148392,0.16304347826086957,0.0012352761293856485,1989.9890833277002,6398.276916157042,319.9138458078521,Low
136,12546.0,2.0,31.0,77.0,190.64999999999998,0.07386699130861762,0.9261330086913824,0.5525829923493941,1.935483870967742,1.3829008786183479,321.88186237753695,3530.558967412276,176.5279483706138,Low
137,12547.0,2.0,303.0,500.0,103.9,0.11185948921000577,0.8881405107899942,0.13342220668766755,0.19801980198019803,0.06459759529253048,175.78041671211648,443.4339852297292,22.171699261486463,Low
138,12549.0,4.0,122.0,697.0,254.315,0.9666230229912707,0.033376977008729325,0.006343519864474804,0.9836065573770493,0.9772630375125745,319.43365883507414,27.234723163518552,1.3617361581759277,Low
139,12552.0,1.0,1.0,39.0,120.0,0.06482720152993893,0.9351727984700611,0.4932671520411187,30.0,29.50673284795888,644.9316688153466,6320.419230850191,316.02096154250955,Low
140,12553.0,15.0,415.0,423.0,267.38866666666667,0.0027655093358412985,0.9972344906641587,0.9687022470473416,1.0843373493975903,0.11563510235024865,282.76764230619625,5723.430706396038,286.1715353198019,Low
